session_id,cell_specimen_id,mean_importance,selection_frequency,coefficient_orientation_0,coefficient_orientation_45,coefficient_orientation_90,coefficient_orientation_135,coefficient_orientation_180,coefficient_orientation_225,coefficient_orientation_270,coefficient_orientation_315
551888519,566958461,0.011525061900999594,1.0,0.0,0.0,0.0,0.0,0.0,0.09220049520799675,0.0,0.0
551888519,566957497,0.011491719334355494,0.2,0.0,0.0,0.02416465085707064,0.0,0.0,0.0,0.06776910381777332,0.0
551888519,566958155,0.01126036584847535,0.8,0.0,0.0,0.0,0.0788586281991647,-0.0112242985886381,0.0,0.0,0.0
551888519,566956997,0.010621128360058161,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07774269259906273,0.007226334281402541
551888519,566956836,0.010472432642309501,0.8,0.0,0.08114897680368552,0.0,0.0,-0.002630484334790486,0.0,0.0,0.0
551888519,566956849,0.010229824127875315,1.0,0.0,0.0,0.0,0.0,0.0,0.032140245179241946,0.0,0.049698347843760565
551888519,566957381,0.010061874185014941,0.8,0.0,-0.0011197109939689053,0.0,0.0,0.0,0.0,0.0,0.07937528248615063
551888519,566958680,0.009768926825962197,1.0,0.0,0.0,0.005903792559592477,0.0,0.0,0.0,0.0,0.0722476220481051
551888519,566957919,0.009762679408807175,0.8,0.0,0.0,0.0,0.0781014352704574,0.0,0.0,0.0,0.0
551888519,566958900,0.009422849394679711,0.8,0.0,0.0,0.0,0.042465698250742034,0.0,0.0,0.01932422204653165,0.013592874860164
551888519,566957927,0.008955483104259771,0.6,-0.07108741010110468,0.0,0.0,0.0,0.0,0.0005564547329734786,0.0,0.0
551888519,566957478,0.008848915373727877,1.0,0.066486099602837,0.0,0.0,0.0,0.0,0.004305223386986028,0.0,0.0
551888519,566958665,0.008338269526847061,0.6,0.0,0.0,0.0,0.0,0.0,0.06670615621477649,0.0,0.0
551888519,566957147,0.00828865917857052,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06630927342856416,0.0
551888519,566957446,0.008081470117483905,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465176093987124
551888519,566958048,0.008015257231369467,1.0,0.04451291667891471,0.0,0.0,0.019609141172041024,0.0,0.0,0.0,0.0
551888519,566959038,0.007916113989347818,0.8,0.0,0.0,0.0,-0.022554551167295822,0.0,0.0,0.0,0.040774360747486714
551888519,566957931,0.00785998045865189,0.8,0.0105728729317397,0.050942565578947774,0.0,0.0,0.0,0.0,0.001364405158527645,0.0
551888519,566957661,0.007844957922147826,1.0,0.04944203655641564,0.0,0.0,0.012220621529453315,0.0,0.0,-0.0010970052913136623,0.0
551888519,566958924,0.007813407508948489,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250726007158791
